ประเภท,ราคา,ทำเล,ขนาด,Owner Score,Link
บ้านเดี่ยว,37 ลบ.,เชียงใหม่ | ใกล้มีโชคพลาซ่าเพียง 500 เมตร,ขนาดที่ดิน 500 ตารางวา | 6 ห้องนอน 6 ห้องน้ำ | พื้นที่ใช้สอยประมาณ 500 ตร.ม.,7/100,https://www.ddproperty.com/property/ph0436-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-6-%E0%B8%99%E0%B8%AD%E0%B8%99-6-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-37-%E0%B8%A5%E0%B8%9A-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99-500-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A1%E0%B8%B5%E0%B9%82%E0%B8%8A%E0%B8%84%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-500-%E0%B8%A1-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60043793
บ้านพูลวิลล่า,12.5 ลบ.,เชียงใหม่,ขนาดที่ดิน 103 ตารางวา | 4 ห้องนอน 4 ห้องน้ำ | พื้นที่ใช้สอยประมาณ 300 ตร.ม.,7/100,https://www.ddproperty.com/property/ph0437-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2-4-%E0%B8%99%E0%B8%AD%E0%B8%99-4-%E0%B8%99%E0%B9%89%E0%B8%B3-103-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-12-5-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60043799
บ้านเดี่ยว,14.5 ลบ.,"หมู่บ้านล้านนาไพเนอรี่โฮม, เชียงใหม่",ขนาดที่ดิน 143 ตารางวา | 5 ห้องนอน | 8 ห้องน้ำ | พื้นที่ใช้สอยประมาณ 400 ตร.ม.,7/100,https://www.ddproperty.com/property/ph0440-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2-%E0%B9%83%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%9E%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%AE%E0%B8%A1-5-%E0%B8%99%E0%B8%AD%E0%B8%99-8-%E0%B8%99%E0%B9%89%E0%B8%B3-143-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-14-5-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60045993
บ้านเดี่ยว,"6,500,000",เชียงใหม่ | โครงการพลูวิลล่า,4 ห้องนอน 3 ห้องน้ำ,7/100,https://www.ddproperty.com/property/ph0443-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A8%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9%E0%B9%83%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%9E%E0%B8%A5%E0%B8%B9%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2-4-%E0%B8%99%E0%B8%AD%E0%B8%99-3-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-6-5-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60084971
บ้านเดี่ยว,"5,800,000","หมู่บ้านสีวลีคลองชล 3, เชียงใหม่",ขนาดที่ดิน 54.4 ตร.วา | 3 ห้องนอน 2 ห้องน้ำ | รีโนเวทใหม่,7/100,https://www.ddproperty.com/property/ph0450-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%B5%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%A7%E0%B8%97%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%B5%E0%B8%A7%E0%B8%A5%E0%B8%B5%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%A5-3-%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%99%E0%B9%89%E0%B8%B3-54-4-%E0%B8%95%E0%B8%A3-%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-5-8-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60084997
บ้านเดี่ยว,12 ลบ.,"ใกล้สี่แยกกองทราย, เชียงใหม่ | รหัสไปรษณีย์: 50130",4 ห้องนอน | 6 ห้องน้ำ | พื้นที่ใช้สอย 350 ตร.ม. | ขนาดที่ดิน 400 ตร.ม.,85/100,https://www.ddproperty.com/property/ph0453-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%95%E0%B8%B1%E0%B8%A7-%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%AA%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2-4-%E0%B8%99%E0%B8%AD%E0%B8%99-6-%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B8%82%E0%B8%B2%E0%B8%A2-12-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60111430
บ้านเดี่ยว,7.6 ลบ.,เชียงใหม่,ขนาดที่ดิน 100 ตารางวา | พื้นที่ชั้น 1 ชั้น | 2 ห้องนอน 2 ห้องน้ำ | 1 ห้องครัว | 1 ห้องรับแขก | ที่จอดรถ 1 คัน,7/100,https://www.ddproperty.com/property/ph0455-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%A7-2-%E0%B8%99%E0%B8%AD%E0%B8%99-2-%E0%B8%99%E0%B9%89%E0%B8%B3-100-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-7-6-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60111435
ที่ดิน,2.5 ลบ.,"ใกล้มบ.สินธานี, เชียงใหม่",ขนาดที่ดิน 145 ตร.วา,85/100,https://www.ddproperty.com/property/ph0457-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A1%E0%B8%9A-%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5-145-%E0%B8%95%E0%B8%A3-%E0%B8%A7%E0%B8%B2-%E0%B8%82%E0%B8%B2%E0%B8%A2-2-5-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60111437
ที่ดิน,10 ลบ.,"คูเมือง, ใกล้ รร.หอพระ, เชียงใหม่",ขนาดที่ดิน 76 ตารางวา,85/100,https://www.ddproperty.com/property/ph0459-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B9%83%E0%B8%99%E0%B8%84%E0%B8%B9%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A3%E0%B8%A3-%E0%B8%AB%E0%B8%AD%E0%B8%9E%E0%B8%A3%E0%B8%B0-76-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2-10-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60111441
บ้านเดี่ยว,"฿8,900,000",เชียงใหม่,ขนาดที่ดิน 123 ตารางวา | พื้นที่ใช้สอย 123 ตร.ม. | 2 ชั้น | 3 ห้องนอน 4 ห้องน้ำ | 1 ห้องครัว | 1 ห้องรับแขก | ที่จอดรถ 2 คัน,7/100,https://www.ddproperty.com/property/ph0470-%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-2-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-3-%E0%B8%99%E0%B8%AD%E0%B8%99-4-%E0%B8%99%E0%B9%89%E0%B8%B3-123-%E0%B8%95%E0%B8%A3%E0%B8%A7-%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-8-9-%E0%B8%A5%E0%B8%9A-%E0%B9%80%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-60111466
บ้านเดี่ยว,"฿6,900,000",เชียงใหม่,ขนาดที่ดิน 1 ไร่ 1 งาน 60 ตารางวา | 2 ชั้น | สระว่ายน้ำส่วนตัว,7/100,https://www.ddproperty.com/property/s1204-%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-2-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%99%E0%B8%AD%E0%B8%81%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AA%E0%B9%88%E0%B8%A7%E0%B8%99%E0%B8%95%E0%B8%B1%E0%B8%A7-%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%94%E0%B8%B4%E0%B8%99-1-%E0%B9%84%E0%B8%A3%E0%B9%88-1-%E0%B8%87%E0%B8%B2%E0%B8%99-60-%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B2-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-7754217
บ้านเดี่ยว,"35,000,000","ใกล้ 89 พลาซ่า และ แยกหนองหอย เพียง 5 นาที, เชียงใหม่",2 ชั้น | พูลวิลล่าหรูทรอปิคอล,12/100,https://www.ddproperty.com/property/s2323-%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%9E%E0%B8%B9%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%AB%E0%B8%A3%E0%B8%B9%E0%B8%97%E0%B8%A3%E0%B8%AD%E0%B8%9B%E0%B8%B4%E0%B8%84%E0%B8%AD%E0%B8%A5-2-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B9%83%E0%B8%81%E0%B8%A5%E0%B9%89-89-%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2-%E0%B9%81%E0%B8%A5%E0%B8%B0-%E0%B9%81%E0%B8%A2%E0%B8%81%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%AD%E0%B8%A2-%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%87-5-%E0%B8%99%E0%B8%B2%E0%B8%97%E0%B8%B5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11399513
บ้านเดี่ยว,"6,500,000","โครงการแสนสราญ 1, ต.หนองควาย, อ.หางดง, เชียงใหม่",2 ชั้น | พร้อมผู้เช่า,7/100,https://www.ddproperty.com/property/s2400-%E0%B8%82%E0%B8%B2%E0%B8%A2-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-2-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B9%80%E0%B8%8A%E0%B9%88%E0%B8%B2-%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%A5%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B9%83%E0%B8%99%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%AA%E0%B8%99%E0%B8%AA%E0%B8%A3%E0%B8%B2%E0%B8%8D-1-%E0%B8%95-%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2-%E0%B8%AD-%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11618844
ที่ดิน,"THB 2,880,000","Phrao District, เชียงใหม่","ราคา 8,000 บาท ต่อ ตารางวา | ขนาดที่ดิน 360 ตารางวา | พื้นที่รวม 2,880,000 บาท",12/100,https://www.ddproperty.com/property/vacant-land-for-sale-in-phrao-district-thb-8-000-per-sq-wah-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%82%E0%B8%B2%E0%B8%A2-11832803
